FIGHTER,WEIGHT,AGE,HEIGHT,REACH,STANCE,SLpM,Str. Acc %,TD Avg 15min,TD Acc %,Sub. Avg 15min,SApM,Str. Def %,TD Def. %
Joe Vedepo,83.91452,42.96986301369863,182.88,,Orthodox,1.43,0.42,1.07,0.2,0.0,5.71,0.38,0.0
Kelly Velasco,61.23492,30.578082191780823,175.26,,Orthodox,2.27,0.35,0.0,0.0,0.0,5.67,0.47,1.0
Greg Velasco,120.20188,32.23561643835617,187.96,177.8,Southpaw,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0
Cain Velasquez,108.86207999999999,43.4,185.42000000000002,195.58,Orthodox,6.37,0.57,5.13,0.45,0.4,2.33,0.57,0.85
David Velasquez,65.77083999999999,59.18356164383562,165.1,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bojan Velickovic,77.11064,37.0027397260274,182.88,193.04,Southpaw,2.18,0.34,0.67,0.25,0.5,2.31,0.57,0.55
Karlos Vemola,83.91452,40.465753424657535,182.88,190.5,Orthodox,1.67,0.44,1.93,0.25,1.7,2.13,0.37,0.31
Luigi Vendramini,70.30676,29.92054794520548,172.72,185.42000000000002,Orthodox,2.82,0.4,1.11,0.15,0.6,3.82,0.57,1.0
Jerrel Venetiaan,88.45044,54.794520547945204,185.42000000000002,,Orthodox,0.81,0.33,0.0,0.0,0.0,1.51,0.67,0.6
Scott Ventimiglia,83.91452,53.0986301369863,180.34,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Vera,104.32616,48.2,190.5,198.12,Orthodox,3.03,0.56,0.7,0.53,0.2,2.81,0.52,0.59
Kerry Vera,61.23492,,170.18,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Vera,61.23492,33.04383561643836,172.72,177.8,Switch,4.25,0.48,0.49,0.39,0.8,5.37,0.49,0.72
Carlos Vera,61.23492,38.12328767123287,167.64000000000001,175.26,Orthodox,1.53,0.57,0.0,0.0,1.6,2.79,0.49,0.25
Isis Verbeek,52.16308,30.931506849315067,162.56,162.56,Orthodox,3.13,0.43,0.0,0.0,0.0,3.53,0.53,0.66
Ernie Verdicia,90.264808,,180.34,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Veres,70.30676,48.11780821917808,170.18,,Orthodox,0.0,0.0,0.0,0.0,0.0,5.55,0.27,0.0
Nikolay Veretennikov,77.11064,35.99178082191781,185.42000000000002,187.96,Orthodox,2.49,0.56,0.43,0.16,0.4,3.25,0.44,0.62
CJ Vergara,56.699,34.50410958904109,167.64000000000001,172.72,Orthodox,5.02,0.56,0.0,0.0,0.2,4.69,0.53,0.6
Renato Verissimo,77.11064,52.38904109589041,185.42000000000002,,Orthodox,0.92,0.48,1.46,0.3,2.5,1.87,0.47,0.5
Bryan Vetell,120.20188,48.40821917808219,190.5,,Southpaw,2.74,0.6,0.0,0.0,0.0,2.13,0.41,0.0
Marvin Vettori,83.91452,32.24383561643835,182.88,187.96,Southpaw,4.68,0.45,1.43,0.45,0.4,4.52,0.56,0.65
Hugo Viana,61.23492,43.23561643835617,167.64000000000001,170.18,Orthodox,3.05,0.38,0.22,0.06,0.0,3.2,0.57,0.5
Guilherme Viana,92.98636,,193.04,,,2.92,0.4,1.2,0.66,0.0,2.72,0.59,0.77
Polyana Viana,52.16308,33.512328767123286,165.1,170.18,Orthodox,2.74,0.4,0.75,0.33,1.7,2.5,0.53,0.35
Vitor Vianna,92.98636,46.054794520547944,,,Orthodox,3.1,0.3,0.0,0.0,0.0,8.28,0.52,0.0
James Vick,70.30676,38.821917808219176,190.5,193.04,Orthodox,4.13,0.39,0.26,0.33,0.7,3.31,0.6,0.57
Tamires Vidal,61.23492,27.39178082191781,167.64000000000001,172.72,Orthodox,2.91,0.53,0.0,0.0,0.7,4.46,0.49,0.35
Freddy Vidal,92.98636,31.61917808219178,190.5,203.2,Orthodox,2.7,0.66,0.0,0.0,0.8,2.65,0.26,0.6
Milton Vieira,65.77083999999999,47.21643835616438,182.88,,Orthodox,1.13,0.35,2.67,0.53,0.7,2.36,0.48,0.12
Reginaldo Vieira,61.23492,43.06849315068493,170.18,165.1,Orthodox,3.76,0.4,1.97,0.27,0.8,2.89,0.59,0.25
Ketlen Vieira,61.23492,34.31506849315068,172.72,172.72,Orthodox,2.76,0.4,1.33,0.44,0.6,3.75,0.5,0.9
Rodolfo Vieira,83.91452,36.23287671232877,182.88,185.42000000000002,Orthodox,3.77,0.55,3.09,0.23,1.0,4.12,0.51,1.0
Steve Vigneault,83.91452,47.85205479452055,177.8,,Orthodox,2.19,0.28,0.0,0.0,0.0,5.75,0.44,1.0
Alejandro Villalobos,65.77083999999999,46.156164383561645,170.18,,,3.93,0.46,1.0,0.5,0.0,4.07,0.67,0.0
DeMarco Villalona,83.91452,,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gian Villante,104.32616,40.33972602739726,190.5,193.04,Orthodox,4.38,0.44,0.45,0.23,0.0,5.47,0.55,0.83
Ike Villanueva,92.98636,41.71232876712329,185.42000000000002,185.42000000000002,Orthodox,3.66,0.38,0.6,0.5,0.0,7.24,0.36,1.0
Ruben Villareal,120.20188,55.64931506849315,193.04,,Orthodox,5.18,0.53,0.0,0.0,0.0,4.86,0.35,0.0
Armando Villarreal,61.23492,36.364383561643834,170.18,167.64000000000001,Southpaw,3.23,0.55,3.23,0.25,0.0,4.3,0.52,0.0
Pablo Villaseca,70.30676,38.8986301369863,170.18,,,2.79,0.42,2.5,0.5,0.0,3.25,0.65,0.33
Joey Villasenor,83.91452,50.18356164383562,182.88,,Orthodox,2.05,0.38,0.71,0.4,1.1,3.26,0.52,0.53
Danillo Villefort,83.91452,42.62191780821918,185.42000000000002,,Orthodox,2.86,0.37,1.71,0.66,1.7,2.4,0.68,0.33
Yuri Villefort,77.11064,34.74246575342466,182.88,185.42000000000002,Orthodox,3.18,0.43,2.0,0.35,0.3,5.42,0.55,0.4
Tre'ston Vines,83.91452,29.4986301369863,185.42000000000002,200.66,Orthodox,0.0,0.0,0.0,0.0,0.0,3.56,0.5,0.0
Marcos Vinicius,56.699,46.04657534246575,175.26,,Orthodox,1.93,0.49,0.0,0.0,0.5,2.91,0.47,0.25
Brandon Visher,61.23492,41.62465753424657,167.64000000000001,172.72,Orthodox,2.55,0.45,0.67,0.2,0.0,3.76,0.42,0.0
Falaniko Vitale,83.91452,51.443835616438356,177.8,,Orthodox,1.88,0.49,0.72,0.33,0.0,3.68,0.47,0.86
Cheyanne Vlismas,52.16308,30.482191780821918,160.02,160.02,Switch,4.93,0.5,0.25,0.33,0.2,2.57,0.64,0.66
Bobby Voelker,77.11064,46.657534246575345,182.88,187.96,Orthodox,4.01,0.35,1.04,0.5,0.0,5.84,0.42,0.66
Mateo Vogel,65.77083999999999,29.786301369863015,172.72,180.34,Orthodox,4.47,0.46,1.0,0.16,0.0,2.87,0.65,0.0
Danylo Voievodkin,120.20188,25.410958904109588,193.04,198.12,Southpaw,9.86,0.46,0.0,0.0,12.3,0.0,1.0,0.0
Alexander Volkanovski,65.77083999999999,37.221917808219175,167.64000000000001,180.34,Orthodox,6.18,0.56,1.67,0.34,0.2,3.36,0.58,0.7
Jacob Volkmann,70.30676,45.293150684931504,175.26,180.34,Southpaw,1.19,0.34,3.19,0.48,2.0,1.78,0.52,0.52
Alexander Volkov,118.387512,37.153424657534245,200.66,203.2,Orthodox,4.78,0.57,0.57,0.66,0.2,2.86,0.53,0.68
Mark Vologdin,61.23492,25.663013698630138,160.02,165.1,Orthodox,7.8,0.52,0.0,0.0,0.0,11.0,0.34,0.57
Jason Von Flue,77.11064,50.394520547945206,182.88,,Orthodox,1.89,0.36,0.62,0.16,1.5,3.23,0.52,0.58
Milco Voorn,99.79024,,,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mark Vorgeas,61.23492,,177.8,,,3.87,0.32,0.0,0.0,0.8,4.19,0.51,0.5
Igor Vovchanchyn,92.98636,52.38082191780822,172.72,,Orthodox,1.59,0.49,1.19,0.66,0.5,0.97,0.63,0.5
Jordan Vucenic,70.30676,29.794520547945204,177.8,185.42000000000002,Orthodox,2.11,0.45,0.63,0.14,0.0,1.9,0.58,0.44
James Wade,92.98636,53.87397260273973,177.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Wade,70.30676,38.221917808219175,177.8,177.8,Orthodox,1.7,0.53,2.6,0.51,1.1,1.75,0.51,0.55
Neil Wain,109.76926399999999,,177.8,,Orthodox,2.64,0.5,0.0,0.0,0.0,8.57,0.43,0.5
TJ Waldburger,77.11064,37.652054794520545,180.34,190.5,Orthodox,2.02,0.51,3.03,0.46,4.8,2.39,0.4,0.4
Chase Waldon,83.91452,39.25205479452055,185.42000000000002,190.5,Orthodox,1.03,0.28,7.76,0.33,0.0,6.72,0.38,0.0
Andre Walker,92.98636,53.084931506849315,180.34,,Southpaw,2.28,0.31,0.0,0.0,0.0,4.36,0.34,0.0
Herschel Walker,97.52228,63.81643835616438,185.42000000000002,,Orthodox,3.42,0.67,1.94,1.0,0.0,0.45,0.46,1.0
Donny Walker,61.23492,45.964383561643835,175.26,,,1.81,0.37,0.0,0.0,1.7,3.85,0.46,0.57
Johnny Walker,92.98636,33.72054794520548,198.12,208.28,Orthodox,4.06,0.55,0.42,0.6,0.8,3.09,0.45,0.57
Brogan Walker,56.699,37.38082191780822,162.56,170.18,Switch,1.84,0.32,1.02,0.75,0.0,3.32,0.47,0.11
Valter Walker,110.676448,28.008219178082193,198.12,198.12,Orthodox,2.0,0.52,5.74,0.69,2.5,2.85,0.42,0.0
Julius Walker,92.98636,26.421917808219177,193.04,198.12,Orthodox,4.33,0.55,3.5,0.36,0.0,3.53,0.43,1.0
Ben Wall,70.30676,36.73698630136986,177.8,,Orthodox,1.47,0.29,0.0,0.0,0.0,8.53,0.29,1.0
Crafton Wallace,83.91452,50.11780821917808,182.88,,Orthodox,1.55,0.44,0.0,0.0,0.0,2.36,0.47,0.42
Rodney Wallace,92.98636,44.082191780821915,175.26,182.88,Switch,1.13,0.46,6.0,0.54,1.0,3.44,0.45,0.28
Jeremy Wallace,,38.84931506849315,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randall Wallace,83.91452,36.8027397260274,180.34,185.42000000000002,Orthodox,1.13,0.38,2.13,0.5,0.0,4.11,0.45,0.0
James Wallace,70.30676,33.084931506849315,177.8,175.26,Orthodox,0.52,0.28,0.0,0.0,0.0,3.41,0.35,0.0
Jim Wallhead,77.11064,41.76986301369863,177.8,,Orthodox,3.19,0.26,0.0,0.0,0.0,6.65,0.49,1.0
Cory Walmsley,92.98636,,182.88,,Orthodox,0.79,1.0,0.0,0.0,0.0,1.18,0.5,0.0
Richard Walsh,77.11064,37.04931506849315,182.88,185.42000000000002,Orthodox,3.84,0.46,1.55,0.4,0.2,2.72,0.58,0.66
Patrick Walsh,83.91452,37.057534246575344,180.34,,,2.03,0.19,3.0,0.54,1.5,2.83,0.64,1.0
Erick Wanderlei,92.98636,49.50684931506849,185.42000000000002,,Orthodox,0.63,0.41,3.8,0.66,1.9,2.66,0.4,0.0
Dimitiri Wanderley,92.98636,,,,Orthodox,0.92,0.25,1.16,0.2,0.0,4.31,0.3,0.0
Andy Wang,70.30676,48.56986301369863,167.64000000000001,,Orthodox,3.43,0.36,0.0,0.0,0.0,10.29,0.62,0.0
Sai Wang,77.11064,39.93150684931507,182.88,,Southpaw,3.17,0.46,0.0,0.0,0.0,2.27,0.53,0.77
Anying Wang,77.11064,34.70958904109589,182.88,,Orthodox,1.32,0.26,0.0,0.0,0.0,1.63,0.44,0.33
Wang Cong,56.699,33.59452054794521,167.64000000000001,167.64000000000001,Southpaw,7.48,0.57,1.05,0.75,0.7,2.68,0.63,1.0
Joshua Wang-Kim,61.23492,33.087671232876716,175.26,180.34,Switch,2.95,0.4,1.17,1.0,0.0,4.43,0.6,0.66
Curt Warburton,70.30676,,182.88,185.42000000000002,Orthodox,2.13,0.42,2.35,0.5,0.9,3.44,0.43,0.83
Brennan Ward,77.11064,37.47671232876712,177.8,180.34,,7.2,0.6,0.0,0.0,3.6,2.76,0.52,1.0
Charlie Ward,77.11064,45.010958904109586,180.34,,Orthodox,1.64,0.19,0.0,0.0,0.0,7.21,0.53,0.0
Terrion Ware,61.23492,39.723287671232875,172.72,180.34,Orthodox,4.02,0.32,0.5,0.22,0.0,6.07,0.5,0.44
Joe Warren,61.23492,49.14246575342466,167.64000000000001,,Orthodox,2.15,0.46,6.14,0.46,0.0,2.39,0.52,0.6
Brian Warren,83.91452,51.55068493150685,182.88,,Orthodox,1.16,0.21,0.0,0.0,0.0,4.63,0.57,0.0
Merritt Warren,70.30676,,177.8,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idris Wasi,84.368112,36.02191780821918,182.88,,,0.4,0.31,0.0,0.0,0.0,3.53,0.46,0.2
Kengo Watanabe,99.79024,49.893150684931506,193.04,,Orthodox,0.6,0.4,1.0,1.0,0.0,3.4,0.35,0.37
Kazuhisa Watanabe,63.049288,42.59452054794521,167.64000000000001,,,0.62,0.5,0.0,0.0,0.0,0.94,0.0,0.14
Ron Waterman,127.00576,60.087671232876716,187.96,,Orthodox,0.84,0.5,4.19,0.69,2.8,1.37,0.42,0.5
Andy Waters,77.11064,40.863013698630134,182.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Waters,77.11064,36.69041095890411,185.42000000000002,200.66,Orthodox,0.48,0.23,4.07,0.52,0.0,2.53,0.39,0.28
Trey Waters,77.11064,30.82191780821918,195.58,195.58,Orthodox,6.39,0.44,0.4,0.33,0.8,5.83,0.55,0.85
Michelle Waterson-Gomez,52.16308,39.95342465753425,160.02,157.48,Orthodox,3.42,0.46,1.39,0.33,0.6,4.25,0.48,0.69
Sam Watford,70.30676,,,,,0.13,0.18,2.0,0.4,1.0,0.73,0.62,0.6
Blake Watkins,83.91452,,,,,5.45,0.62,0.0,0.0,0.0,7.64,0.61,0.0
Kyle Watson,70.30676,46.36986301369863,182.88,,Southpaw,3.67,0.35,0.0,0.0,0.0,3.25,0.62,1.0
Maka Watson,70.30676,41.24383561643835,,,,0.93,0.37,2.0,1.0,0.0,1.6,0.22,0.33
Walel Watson,61.23492,41.43013698630137,180.34,190.5,Orthodox,2.1,0.29,0.0,0.0,1.4,3.79,0.43,0.61
Tom Watson,83.91452,43.441095890410956,185.42000000000002,185.42000000000002,Orthodox,4.01,0.44,0.15,0.07,0.0,4.41,0.5,0.43
Enrique Watson,83.91452,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brok Weaver,70.30676,34.038356164383565,182.88,185.42000000000002,Southpaw,4.78,0.64,0.41,0.1,0.4,4.35,0.46,0.66
Jonavin Webb,77.11064,36.64383561643836,177.8,,Orthodox,1.47,0.3,2.5,0.31,1.0,2.27,0.64,0.4
Stephanie Webber,61.23492,,167.64000000000001,,,0.91,0.8,6.79,0.4,0.0,3.85,0.15,0.0
Royston Wee,61.23492,39.0958904109589,170.18,170.18,Orthodox,1.1,0.6,3.38,0.81,0.0,2.45,0.49,0.0
Darian Weeks,77.11064,32.06849315068493,180.34,182.88,Orthodox,4.49,0.51,2.0,0.3,0.0,4.56,0.51,1.0
Joshua Weems,61.23492,31.621917808219177,172.72,175.26,Orthodox,5.25,0.64,4.77,0.4,0.0,3.34,0.61,1.0
Daniel Weichel,65.77083999999999,41.07671232876712,177.8,177.8,,5.71,0.42,0.84,0.5,0.0,4.05,0.61,0.83
Chris Weidman,83.91452,41.50958904109589,187.96,198.12,Orthodox,3.11,0.45,3.27,0.42,0.8,3.37,0.51,0.72
Mark Weir,83.91452,58.26575342465753,187.96,,Southpaw,1.54,0.56,0.8,0.5,2.4,2.5,0.38,0.25
Christian Wellisch,106.140528,50.276712328767125,187.96,195.58,Orthodox,3.12,0.27,1.22,0.42,1.2,3.04,0.56,0.45
Malcolm Wellmaker,61.23492,31.53972602739726,177.8,180.34,Switch,7.2,0.62,0.0,0.0,0.0,4.8,0.6,1.0
Jeremiah Wells,77.11064,39.13972602739726,175.26,187.96,Switch,2.35,0.46,3.06,0.46,1.3,1.28,0.48,0.5
Fabricio Werdum,104.779752,48.397260273972606,193.04,195.58,Orthodox,3.59,0.52,1.75,0.31,1.2,2.64,0.55,0.31
Mike Wessel,117.93392,48.054794520547944,182.88,,Orthodox,1.82,0.56,6.29,0.5,0.0,6.43,0.22,0.0
Dustin West,77.11064,,180.34,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheldon Westcott,77.11064,41.33424657534247,185.42000000000002,180.34,Southpaw,2.26,0.4,3.23,0.37,0.0,3.73,0.37,0.14
Aaron Wetherspoon,77.11064,46.945205479452056,,,,2.27,0.32,0.0,0.0,0.0,4.33,0.45,0.77
Coty Wheeler,61.23492,47.1972602739726,167.64000000000001,170.18,Orthodox,1.88,0.22,0.87,0.37,2.6,3.16,0.59,0.33
Vernon White,92.98636,54.057534246575344,182.88,,Southpaw,2.11,0.38,0.88,0.28,0.0,2.2,0.54,0.44
Steve White,79.3786,,180.34,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex White,70.30676,37.15890410958904,182.88,180.34,Southpaw,3.76,0.42,0.92,0.28,0.5,3.07,0.6,0.71
Craig White,77.11064,35.46849315068493,187.96,193.04,Orthodox,1.23,0.4,0.0,0.0,0.8,3.28,0.39,0.5
Patrik White,70.30676,32.52054794520548,182.88,182.88,Orthodox,9.77,0.49,0.0,0.0,0.0,6.28,0.6,0.5
Robert Whiteford,65.77083999999999,42.69315068493151,175.26,175.26,Southpaw,2.33,0.46,1.9,0.3,0.0,1.99,0.62,0.45
Mike Whitehead,92.98636,44.47945205479452,185.42000000000002,,Orthodox,1.62,0.33,3.59,0.43,0.3,2.36,0.59,0.77
Garett Whiteley,70.30676,45.02191780821918,182.88,182.88,Orthodox,3.72,0.48,0.0,0.0,0.9,4.04,0.46,0.27
Mitch Whitesel,83.91452,44.443835616438356,175.26,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emily Whitmire,56.699,34.57260273972603,165.1,160.02,Orthodox,2.5,0.31,1.9,0.66,0.5,2.98,0.54,0.7
Robert Whittaker,83.91452,34.9972602739726,182.88,185.42000000000002,Orthodox,4.39,0.43,0.73,0.38,0.0,3.36,0.59,0.82
Josh Wick,70.30676,31.205479452054796,175.26,175.26,Switch,0.65,0.6,0.0,0.0,0.0,6.52,0.41,0.8
Adam Wieczorek,113.398,33.868493150684934,195.58,205.74,Orthodox,1.68,0.38,0.41,0.33,0.4,1.87,0.48,0.58
Orlando Wiet,77.11064,60.16986301369863,177.8,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Wiezorek,113.398,47.863013698630134,190.5,,Southpaw,1.27,0.58,1.91,0.2,0.0,5.47,0.31,0.0
Jakub Wiklacz,61.23492,29.268493150684932,177.8,182.88,Orthodox,3.07,0.55,0.0,0.0,3.0,2.47,0.36,0.28
Justin Wilcox,70.30676,46.78082191780822,167.64000000000001,,Orthodox,3.82,0.28,1.43,0.16,0.0,2.63,0.71,1.0
Joe Wilk,65.77083999999999,43.69315068493151,175.26,,,1.0,0.54,0.0,0.0,0.0,2.0,0.72,0.0
Aaron Wilkinson,70.30676,38.88493150684931,177.8,,Orthodox,0.0,0.0,7.32,1.0,0.0,0.0,1.0,0.0
Mike Wilkinson,65.77083999999999,38.26301369863014,170.18,167.64000000000001,Orthodox,2.35,0.38,0.92,0.14,0.9,3.7,0.35,0.55
Rob Wilkinson,83.91452,33.821917808219176,190.5,203.2,Orthodox,2.74,0.5,4.47,0.25,0.0,5.66,0.39,0.0
James Wilks,77.11064,47.635616438356166,185.42000000000002,190.5,Orthodox,1.82,0.45,1.27,0.22,3.8,2.03,0.5,0.66
Tedd Williams,124.7378,56.013698630136986,185.42000000000002,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pete Williams,106.59412,50.45479452054794,190.5,,Orthodox,0.61,0.62,1.84,0.4,0.9,2.77,0.4,0.16
Rubin Williams,83.91452,49.704109589041096,185.42000000000002,,Orthodox,0.0,0.0,0.0,0.0,0.0,1.39,0.6,0.0
Carter Williams,120.20188,45.728767123287675,185.42000000000002,,Orthodox,1.55,0.36,2.9,0.33,0.0,2.32,0.58,1.0
Patrick Williams,61.23492,44.28767123287671,172.72,185.42000000000002,Orthodox,4.12,0.51,2.71,0.41,0.5,4.12,0.52,1.0
Tim Williams,83.91452,39.465753424657535,187.96,193.04,Orthodox,3.07,0.38,1.81,0.4,0.0,3.55,0.48,1.0
Jordan Williams,83.91452,35.18356164383562,185.42000000000002,190.5,Southpaw,5.83,0.5,1.11,0.5,0.0,5.46,0.35,0.85
Cole Williams,77.11064,42.016438356164386,182.88,185.42000000000002,Orthodox,0.31,0.27,0.0,0.0,0.0,5.34,0.23,0.25
Khaos Williams,77.11064,31.720547945205478,182.88,195.58,Orthodox,4.94,0.39,0.0,0.0,0.0,5.39,0.4,0.51
Karl Williams,106.59412,35.95068493150685,190.5,200.66,Orthodox,2.68,0.48,4.2,0.48,0.2,2.15,0.55,1.0
Karl Willis,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Willis,119.748288,38.42191780821918,185.42000000000002,198.12,Southpaw,3.37,0.59,0.96,0.66,0.0,2.57,0.57,0.36
Chris Wilson,77.11064,48.54246575342466,185.42000000000002,190.5,Orthodox,2.32,0.5,1.31,0.5,1.6,1.36,0.55,0.6
Greg Wilson,70.30676,37.21369863013699,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Wilson,92.98636,38.42739726027397,187.96,190.5,Southpaw,2.92,0.48,0.37,1.0,0.0,5.65,0.56,0.8
Sean Wilson,65.77083999999999,43.16986301369863,172.72,,,1.01,0.31,0.0,0.0,0.0,5.88,0.62,0.0
Westin Wilson,65.77083999999999,36.9013698630137,185.42000000000002,185.42000000000002,Southpaw,1.57,0.31,1.57,0.16,7.9,6.71,0.3,0.33
Damon Wilson,65.77083999999999,32.63835616438356,175.26,175.26,Switch,7.56,0.49,0.0,0.0,0.0,8.27,0.52,0.0
Matt Wiman,70.30676,42.25479452054795,177.8,172.72,Orthodox,3.17,0.5,2.13,0.37,1.5,3.57,0.51,0.56
Eddie Wineland,61.23492,41.484931506849314,170.18,175.26,Orthodox,3.4,0.29,0.34,0.33,0.1,3.76,0.68,0.86
Deron Winn,83.91452,36.51780821917808,167.64000000000001,177.8,Orthodox,4.55,0.44,4.28,0.52,0.0,6.21,0.46,0.4
Andre Winner,70.30676,44.11506849315069,180.34,185.42000000000002,Orthodox,2.52,0.33,0.0,0.0,0.0,4.57,0.51,0.74
Eric Wisely,65.77083999999999,41.40547945205479,172.72,,Southpaw,1.42,0.47,0.0,0.0,0.9,2.08,0.56,0.27
Keith Wisniewski,77.11064,44.156164383561645,182.88,,Orthodox,2.32,0.52,1.57,0.4,0.3,4.86,0.42,0.78
Jason Witt,77.11064,39.11780821917808,177.8,177.8,Orthodox,2.15,0.44,6.9,0.48,0.9,2.54,0.52,1.0
Travis Wiuff,92.98636,47.772602739726025,190.5,,Orthodox,0.48,0.3,4.84,0.57,1.2,4.03,0.41,0.44
Ray Wizard,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karolina Wojcik,52.16308,31.024657534246575,157.48,,Orthodox,2.67,0.65,2.0,0.66,1.0,0.87,0.62,1.0
Danyelle Wolf,65.77083999999999,42.28493150684932,180.34,177.8,Orthodox,2.37,0.25,0.0,0.0,0.5,4.57,0.47,0.77
Brandon Wolff,77.11064,50.18082191780822,175.26,,Orthodox,0.47,0.33,0.0,0.0,0.0,10.91,0.19,0.0
Xue Do Won,74.84268,,170.18,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwon Wonil,61.23492,30.484931506849314,177.8,180.34,Orthodox,5.02,0.39,0.0,0.0,0.0,5.82,0.6,0.66
Joanne Wood,56.699,39.99178082191781,167.64000000000001,165.1,Orthodox,7.1,0.51,1.52,0.55,0.3,4.89,0.51,0.58
Nathaniel Wood,65.77083999999999,32.61369863013699,167.64000000000001,175.26,Orthodox,5.74,0.52,1.46,0.5,0.5,4.32,0.54,0.73
Val Woodburn,77.11064,32.35616438356164,172.72,187.96,Orthodox,1.6,0.35,1.92,1.0,0.0,4.93,0.36,0.5
Tyron Woodley,77.11064,43.706849315068496,175.26,187.96,Orthodox,2.36,0.48,1.06,0.4,0.4,2.76,0.54,0.87
Salvador Woods,77.11064,40.87123287671233,180.34,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Woods,83.91452,31.553424657534247,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Woodson,65.77083999999999,33.53150684931507,187.96,198.12,Orthodox,5.57,0.46,0.58,0.55,0.3,4.18,0.58,0.84
Cal Worsham,104.32616,62.54246575342466,180.34,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Worsham,83.91452,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khama Worthy,70.30676,39.18082191780822,180.34,187.96,Orthodox,4.18,0.48,0.0,0.0,0.7,4.45,0.46,0.57
Eric Wray,77.11064,,182.88,,Orthodox,1.76,0.48,4.07,0.66,2.0,3.12,0.28,0.0
Justin Wren,120.20188,38.64931506849315,187.96,,Orthodox,3.43,0.35,0.0,0.0,0.0,2.07,0.64,1.0
JW Wright,58.96696,49.945205479452056,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Wright,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Wright,92.98636,34.2,187.96,195.58,Orthodox,4.1,0.56,2.09,0.45,0.4,6.03,0.31,1.0
Marcin Wrzosek,70.30676,38.18356164383562,175.26,,,3.47,0.43,3.0,0.25,0.0,4.07,0.43,0.33
Wu Yanan,61.23492,29.665753424657535,172.72,167.64000000000001,Orthodox,4.23,0.41,0.62,0.3,0.2,4.95,0.49,0.63
Wulijiburen,61.23492,36.8027397260274,175.26,175.26,Orthodox,1.61,0.42,3.28,0.42,0.4,3.02,0.56,0.77
Wuziazibieke Jiahefu,65.77083999999999,35.6958904109589,175.26,177.8,Orthodox,0.41,0.5,6.08,0.5,0.0,2.84,0.41,0.0
Rubens Xavier,99.79024,51.29041095890411,190.5,,Orthodox,0.77,0.42,2.1,0.4,1.1,1.82,0.21,0.25
Xiao Long,61.23492,27.67945205479452,172.72,177.8,Orthodox,5.25,0.46,0.69,0.25,0.0,4.2,0.5,0.79
Xie Bin,65.77083999999999,27.8,177.8,182.88,Orthodox,3.99,0.43,2.71,0.42,0.0,2.73,0.6,0.4
Jamie Yager,83.91452,42.06027397260274,185.42000000000002,,Orthodox,3.08,0.39,0.0,0.0,0.0,2.55,0.63,0.66
Eddie Yagin,65.77083999999999,46.75068493150685,170.18,,Orthodox,3.13,0.3,0.0,0.0,1.0,5.77,0.42,0.62
Rani Yahya,61.23492,41.271232876712325,167.64000000000001,170.18,Orthodox,1.71,0.38,2.73,0.3,1.8,2.08,0.5,0.29
Mohammad Yahya,65.77083999999999,31.572602739726026,175.26,185.42000000000002,Switch,3.5,0.39,0.5,0.2,0.5,6.39,0.43,0.42
Abdul Rakhman Yakhyaev,92.98636,24.95068493150685,187.96,198.12,Orthodox,32.0,0.88,0.0,0.0,0.0,2.0,0.66,1.0
Alexander Yakovlev,70.30676,41.42465753424658,190.5,187.96,Southpaw,1.74,0.47,1.66,0.35,0.1,2.41,0.58,0.72
