event,bout,outcome,weightclass,method,round_end,round_end_time,time_format,referee,details,url,date,round_total,fighter1,fighter2,win_streak1,win_streak2,win_streak_delta,dob1,reach1,height1,dob2,reach2,height2,age1,age2,age_delta,reach_delta,height_delta
UFC Fight Night: MacDonald vs Thompson,Steve Bosse  vs. Sean O'Connell ,Fighter1,Light Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Chris Lee 28 - 29.David Therien 28 - 29.Sal D'amato 27 - 29.,http://ufcstats.com/fight-details/ad61d042c43451a8,2016-06-18,3.0,Steve Bosse,Sean O'Connell,1.0,0.0,1.0,1981-07-29,182.88,180.34,1983-09-02,187.96,185.42,34.888432580424364,32.79397672826831,2.0944558521560523,-5.0800000000000125,-5.079999999999984
UFC Fight Night: MacDonald vs Thompson,Olivier Aubin-Mercier  vs. Thibault Gouti ,Fighter1,Lightweight,Submission,3.0,2.47,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke ,http://ufcstats.com/fight-details/c69c5830064fd591,2016-06-18,3.0,Olivier Aubin-Mercier,Thibault Gouti,0.0,0.0,0.0,1989-02-23,177.8,175.26,1987-02-27,182.88,177.8,27.315537303216974,29.305954825462013,-1.990417522245039,-5.079999999999984,-2.5400000000000205
UFC Fight Night: MacDonald vs Thompson,Jason Saggo  vs. Leandro Silva ,Fighter1,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),John McCarthy,Pasquale Procopio 28 - 29.David Therien 29 - 28.Doug Crosby 28 - 29.,http://ufcstats.com/fight-details/2e11087e1a4f066b,2016-06-18,3.0,Jason Saggo,Leandro Silva,1.0,0.0,1.0,1985-11-23,180.34,180.34,1985-11-11,182.88,175.26,30.56810403832991,30.600958247775495,-0.032854209445584814,-2.539999999999992,5.0800000000000125
UFC Fight Night: MacDonald vs Thompson,Misha Cirkunov  vs. Ion Cutelaba ,Fighter1,Light Heavyweight,Submission,3.0,1.37,3 Rnd (5-5-5),Herb Dean,Arm Triangle From Side Control ,http://ufcstats.com/fight-details/911e151d1907197d,2016-06-18,3.0,Misha Cirkunov,Ion Cutelaba,1.0,0.0,1.0,1987-02-27,195.58,190.5,1993-12-14,190.5,185.42,29.305954825462013,22.510609171800137,6.795345653661876,5.0800000000000125,5.0800000000000125
UFC Fight Night: MacDonald vs Thompson,Tamdan McCrory  vs. Krzysztof Jotko ,Fighter2,Middleweight,KO/TKO,1.0,0.98,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance ,http://ufcstats.com/fight-details/68a93f8eb34f3251,2016-06-18,3.0,Tamdan McCrory,Krzysztof Jotko,0.0,1.0,-1.0,1986-11-05,193.04,193.04,1989-08-19,195.58,185.42,29.61806981519507,26.830937713894592,2.787132101300479,-2.5400000000000205,7.6200000000000045
UFC Fight Night: MacDonald vs Thompson,Chris Beal  vs. Joe Soto ,Fighter2,Bantamweight,Submission,3.0,3.65,3 Rnd (5-5-5),Jerin Valel,Rear Naked Choke ,http://ufcstats.com/fight-details/4cf7792aef993be1,2016-06-18,3.0,Chris Beal,Joe Soto,0.0,0.0,0.0,1985-08-06,175.26,170.18,1987-03-22,165.1,167.64,30.86652977412731,29.242984257357975,1.6235455167693367,10.159999999999997,2.5400000000000205
UFC Fight Night: MacDonald vs Thompson,Elias Theodorou  vs. Sam Alvey ,Fighter1,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),John McCarthy,Sal D'amato 28 - 29.David Therien 27 - 30.Graham Bettes 27 - 30.,http://ufcstats.com/fight-details/b2039609019496d9,2016-06-18,3.0,Elias Theodorou,Sam Alvey,0.0,0.0,0.0,1988-05-31,190.5,185.42,1986-05-06,190.5,187.96,28.04928131416838,30.119096509240247,-2.069815195071868,0.0,-2.5400000000000205
UFC Fight Night: MacDonald vs Thompson,Colby Covington  vs. Jonathan Meunier ,Fighter1,Welterweight,Submission,3.0,0.9,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke ,http://ufcstats.com/fight-details/315b6e91a0239148,2016-06-18,3.0,Colby Covington,Jonathan Meunier,0.0,0.0,0.0,1988-02-22,182.88,180.34,1987-08-04,,190.5,28.320328542094455,28.87337440109514,-0.5530458590006866,,-10.159999999999997
UFC Fight Night: MacDonald vs Thompson,Ali Bagautinov  vs. Geane Herrera ,Fighter1,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jerin Valel,Brian Beauchamp 27 - 30.Doug Crosby 27 - 30.Pasquale Procopio 27 - 30.,http://ufcstats.com/fight-details/f8b32aeb9b628d89,2016-06-18,3.0,Ali Bagautinov,Geane Herrera,0.0,0.0,0.0,1985-06-10,165.1,162.56,1990-05-27,167.64,165.1,31.02258726899384,26.06160164271047,4.960985626283367,-2.539999999999992,-2.539999999999992
UFC 199: Rockhold vs. Bisping 2,Luke Rockhold  vs. Michael Bisping ,Fighter2,Middleweight,KO/TKO,1.0,3.6,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance ,http://ufcstats.com/fight-details/812ff38f0ed409ca,2016-06-04,5.0,Luke Rockhold,Michael Bisping,0.0,1.0,-1.0,1984-10-17,195.58,190.5,1979-02-28,190.5,185.42,31.630390143737166,37.26488706365503,-5.634496919917865,5.0800000000000125,5.0800000000000125
UFC 199: Rockhold vs. Bisping 2,Dominick Cruz  vs. Urijah Faber ,Fighter1,Bantamweight,Decision,5.0,5.0,5 Rnd (5-5-5-5-5),Herb Dean,Ron McCarthy 45 - 50.Jeff Mullen 45 - 50.Wade Vierra 46 - 49.,http://ufcstats.com/fight-details/9c884cbc3791bf60,2016-06-04,5.0,Dominick Cruz,Urijah Faber,1.0,0.0,1.0,1985-03-09,172.72,172.72,1979-05-14,170.18,167.64,31.238877481177276,37.059548254620125,-5.820670773442849,2.539999999999992,5.0800000000000125
UFC 199: Rockhold vs. Bisping 2,Max Holloway  vs. Ricardo Lamas ,Fighter1,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),John McCarthy,Mike Bell 27 - 30.Derek Cleary 27 - 30.Wade Vierra 27 - 30.,http://ufcstats.com/fight-details/345b1bc51f0f5e86,2016-06-04,3.0,Max Holloway,Ricardo Lamas,0.0,0.0,0.0,1991-12-04,175.26,180.34,1982-05-21,180.34,172.72,24.501026694045173,34.039698836413415,-9.538672142368242,-5.0800000000000125,7.6200000000000045
UFC 199: Rockhold vs. Bisping 2,Dan Henderson  vs. Hector Lombard ,Fighter1,Middleweight,KO/TKO,2.0,1.45,3 Rnd (5-5-5),Herb Dean,Elbow to Head In Clinch ,http://ufcstats.com/fight-details/c33cc8b85b9a202c,2016-06-04,3.0,Dan Henderson,Hector Lombard,0.0,0.0,0.0,1970-08-24,187.96,180.34,1978-02-02,180.34,175.26,45.779603011635864,38.33538672142368,7.444216290212182,7.6200000000000045,5.0800000000000125
UFC 199: Rockhold vs. Bisping 2,Dustin Poirier  vs. King Green ,Fighter1,Lightweight,KO/TKO,1.0,2.88,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance ,http://ufcstats.com/fight-details/e86a77b69d50a834,2016-06-04,3.0,Dustin Poirier,King Green,1.0,0.0,1.0,1989-01-19,182.88,175.26,1986-09-09,180.34,177.8,27.37303216974675,29.73579739904175,-2.3627652292950003,2.539999999999992,-2.5400000000000205
UFC 199: Rockhold vs. Bisping 2,Brian Ortega  vs. Clay Guida ,Fighter1,Featherweight,KO/TKO,3.0,4.67,3 Rnd (5-5-5),Herb Dean,Knee to Head At Distance ,http://ufcstats.com/fight-details/db1be0ca226d3a2f,2016-06-04,3.0,Brian Ortega,Clay Guida,1.0,0.0,1.0,1991-02-21,175.26,172.72,1981-12-08,177.8,170.18,25.284052019164957,34.48870636550308,-9.20465434633812,-2.5400000000000205,2.539999999999992
UFC 199: Rockhold vs. Bisping 2,Beneil Dariush  vs. James Vick ,Fighter1,Lightweight,KO/TKO,1.0,4.27,3 Rnd (5-5-5),Mike Beltran,Punch to Head In Clinch ,http://ufcstats.com/fight-details/2c65d5d20cc893e4,2016-06-04,3.0,Beneil Dariush,James Vick,0.0,1.0,-1.0,1989-05-06,182.88,177.8,1987-02-23,193.04,190.5,27.080082135523615,29.27857631759069,-2.1984941820670763,-10.159999999999997,-12.699999999999989
UFC 199: Rockhold vs. Bisping 2,Cole Miller  vs. Alex Caceres ,Fighter2,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),John McCarthy,Mike Bell 28 - 29.Wade Vierra 28 - 29.Jeff Mullen 27 - 30.,http://ufcstats.com/fight-details/5b55a8e33199d71e,2016-06-04,3.0,Cole Miller,Alex Caceres,0.0,1.0,-1.0,1984-04-26,185.42,185.42,1988-06-20,185.42,177.8,32.106776180698155,27.956194387405887,4.150581793292268,0.0,7.619999999999976
UFC 199: Rockhold vs. Bisping 2,Sean Strickland  vs. Tom Breese ,Fighter1,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Jeff Mullen 28 - 29.Mike Bell 29 - 28.Wade Vierra 28 - 29.,http://ufcstats.com/fight-details/3e020d62796a7ce3,2016-06-04,3.0,Sean Strickland,Tom Breese,1.0,1.0,0.0,1991-02-27,193.04,185.42,1991-09-26,185.42,190.5,25.267624914442163,24.689938398357288,0.5776865160848743,7.6200000000000045,-5.0800000000000125
UFC 199: Rockhold vs. Bisping 2,Jonathan Wilson  vs. Henrique da Silva ,Fighter2,Light Heavyweight,KO/TKO,2.0,4.18,3 Rnd (5-5-5),Mike Beltran,Punches to Head From Mount ,http://ufcstats.com/fight-details/5e794b8ef52c88cb,2016-06-04,3.0,Jonathan Wilson,Henrique da Silva,0.0,0.0,0.0,1987-07-17,190.5,187.96,1989-09-01,193.04,190.5,28.88432580424367,26.757015742642025,2.1273100616016443,-2.539999999999992,-2.539999999999992
UFC 199: Rockhold vs. Bisping 2,Kevin Casey  vs. Elvis Mutapcic ,,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Ron McCarthy 28 - 29.Marcos Rosales 29 - 28.Derek Cleary 28 - 28.,http://ufcstats.com/fight-details/e640fd983577d349,2016-06-04,3.0,Kevin Casey,Elvis Mutapcic,0.0,0.0,0.0,1981-06-15,195.58,180.34,1986-07-19,182.88,182.88,34.97056810403833,29.87816563997262,5.092402464065707,12.700000000000017,-2.539999999999992
UFC 199: Rockhold vs. Bisping 2,Marco Polo Reyes  vs. Dong Hyun Ma ,Fighter1,Lightweight,KO/TKO,3.0,1.87,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance ,http://ufcstats.com/fight-details/1cbb930fb77a3781,2016-06-04,3.0,Marco Polo Reyes,Dong Hyun Ma,0.0,0.0,0.0,1984-11-07,180.34,180.34,1988-09-09,177.8,180.34,31.572895277207394,27.734428473648187,3.838466803559207,2.539999999999992,0.0
UFC Fight Night: Almeida vs Garbrandt,Thomas Almeida  vs. Cody Garbrandt ,Fighter2,Bantamweight,KO/TKO,1.0,2.88,5 Rnd (5-5-5-5-5),John McCarthy,Punches to Head At Distance ,http://ufcstats.com/fight-details/8d9b460143ae19bc,2016-05-29,5.0,Thomas Almeida,Cody Garbrandt,0.0,1.0,-1.0,1991-07-31,177.8,170.18,1991-07-07,165.1,172.72,24.829568788501028,24.895277207392198,-0.06570841889116963,12.700000000000017,-2.539999999999992
UFC Fight Night: Almeida vs Garbrandt,Renan Barao  vs. Jeremy Stephens ,Fighter2,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Adalaide Byrd 28 - 29.Junichiro Kamijo 28 - 29.Marcos Rosales 28 - 29.,http://ufcstats.com/fight-details/b2c3f1783a0c8530,2016-05-29,3.0,Renan Barao,Jeremy Stephens,0.0,0.0,0.0,1987-01-31,177.8,167.64,1986-05-25,180.34,175.26,29.32511978097194,30.012320328542096,-0.687200547570157,-2.539999999999992,-7.6200000000000045
UFC Fight Night: Almeida vs Garbrandt,Tarec Saffiedine  vs. Rick Story ,Fighter2,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),John McCarthy,Sal D'amato 28 - 29.Tony Weeks 28 - 29.Chris Lee 27 - 30.,http://ufcstats.com/fight-details/a78ccbb549d36ddd,2016-05-29,3.0,Tarec Saffiedine,Rick Story,1.0,0.0,1.0,1986-09-06,177.8,177.8,1984-08-28,180.34,175.26,29.727583846680357,31.750855578370977,-2.0232717316906204,-2.539999999999992,2.5400000000000205
UFC Fight Night: Almeida vs Garbrandt,Chris Camozzi  vs. Vitor Miranda ,Fighter1,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Junichiro Kamijo 27 - 30.Patricia Morse-Jarman 27 - 30.Marcos Rosales 27 - 30.,http://ufcstats.com/fight-details/313801a4262f1ea5,2016-05-29,3.0,Chris Camozzi,Vitor Miranda,1.0,1.0,0.0,1986-11-20,190.5,187.96,1979-03-10,195.58,185.42,29.522245037645447,37.22108145106092,-7.698836413415471,-5.0800000000000125,2.5400000000000205
UFC Fight Night: Almeida vs Garbrandt,Jorge Masvidal  vs. Lorenz Larkin ,Fighter2,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Glenn Trowbridge 28 - 29.Adalaide Byrd 29 - 28.Dave Hagen 28 - 29.,http://ufcstats.com/fight-details/8d975de5d033ccde,2016-05-29,3.0,Jorge Masvidal,Lorenz Larkin,0.0,0.0,0.0,1984-11-12,187.96,180.34,1986-09-03,182.88,180.34,31.54277891854894,29.73579739904175,1.8069815195071897,5.0800000000000125,0.0
UFC Fight Night: Almeida vs Garbrandt,Joshua Burkman  vs. Paul Felder ,Fighter2,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Marcos Rosales 28 - 29.Tony Weeks 28 - 29.Chris Lee 28 - 29.,http://ufcstats.com/fight-details/6387fdb44c61ccdb,2016-05-29,3.0,Joshua Burkman,Paul Felder,1.0,1.0,0.0,1980-04-10,182.88,177.8,1984-04-25,177.8,180.34,36.134154688569474,32.09308692676249,4.0410677618069855,5.079999999999984,-2.539999999999992
UFC Fight Night: Almeida vs Garbrandt,Abel Trujillo  vs. Jordan Rinaldi ,Fighter1,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Herb Dean,Chris Lee 28 - 29.Patricia Morse-Jarman 28 - 29.Glenn Trowbridge 28 - 29.,http://ufcstats.com/fight-details/f457d55f78d581f9,2016-05-29,3.0,Abel Trujillo,Jordan Rinaldi,1.0,0.0,1.0,1983-09-18,177.8,172.72,1987-09-25,182.88,177.8,32.695414099931554,28.67624914442163,4.019164955509925,-5.079999999999984,-5.0800000000000125
UFC Fight Night: Almeida vs Garbrandt,Jake Collier  vs. Alberto Uda ,Fighter1,Middleweight,KO/TKO,2.0,1.1,3 Rnd (5-5-5),Jason Herzog,Spinning Back Kick Body ,http://ufcstats.com/fight-details/09b8253a30360429,2016-05-29,3.0,Jake Collier,Alberto Uda,0.0,0.0,0.0,1988-10-25,198.12,190.5,1984-08-08,,190.5,27.592060232717316,31.805612594113622,-4.213552361396307,,0.0
UFC Fight Night: Almeida vs Garbrandt,Erik Koch  vs. Shane Campbell ,Fighter1,Lightweight,Submission,2.0,3.03,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke ,http://ufcstats.com/fight-details/5724a9cf463c8390,2016-05-29,3.0,Erik Koch,Shane Campbell,0.0,0.0,0.0,1988-10-04,180.34,177.8,1987-01-21,180.34,182.88,27.64955509924709,29.352498288843258,-1.7029431895961658,0.0,-5.079999999999984
UFC Fight Night: Almeida vs Garbrandt,Aljamain Sterling  vs. Bryan Caraway ,Fighter2,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Tony Weeks 28 - 29.Adalaide Byrd 29 - 28.Dave Hagen 28 - 29.,http://ufcstats.com/fight-details/6e093a1d4286dad6,2016-05-29,3.0,Aljamain Sterling,Bryan Caraway,0.0,0.0,0.0,1989-07-31,180.34,170.18,1984-08-04,172.72,172.72,26.82819986310746,31.81656399726215,-4.98836413415469,7.6200000000000045,-2.539999999999992
UFC Fight Night: Almeida vs Garbrandt,Chris de la Rocha  vs. Adam Milstead ,Fighter2,Heavyweight,KO/TKO,2.0,4.02,3 Rnd (5-5-5),Chris Tognoni,Punches to Head At Distance ,http://ufcstats.com/fight-details/969970fbe24945d0,2016-05-29,3.0,Chris de la Rocha,Adam Milstead,0.0,0.0,0.0,1979-05-15,203.2,190.5,1987-07-03,193.04,190.5,37.040383299110196,28.906228610540726,8.13415468856947,10.159999999999997,0.0
UFC 198: Werdum vs Miocic,Fabricio Werdum  vs. Stipe Miocic ,Fighter2,Heavyweight,KO/TKO,1.0,2.78,5 Rnd (5-5-5-5-5),Dan Miragliotta,Punch to Head In Clinch ,http://ufcstats.com/fight-details/e27504d07ebbc441,2016-05-14,5.0,Fabricio Werdum,Stipe Miocic,0.0,1.0,-1.0,1977-07-30,195.58,193.04,1982-08-19,203.2,193.04,38.789869952087614,33.73579739904175,5.054072553045863,-7.619999999999976,0.0
UFC 198: Werdum vs Miocic,Jacare Souza  vs. Vitor Belfort ,Fighter1,Middleweight,KO/TKO,1.0,4.63,3 Rnd (5-5-5),Osiris Maia,Punches to Head From Mount ,http://ufcstats.com/fight-details/80c4f70b7f7a1945,2016-05-14,3.0,Jacare Souza,Vitor Belfort,0.0,0.0,0.0,1979-12-07,182.88,185.42,1977-04-01,187.96,182.88,36.435318275154,39.11841204654346,-2.6830937713894585,-5.0800000000000125,2.539999999999992
UFC 198: Werdum vs Miocic,Cristiane Justino  vs. Leslie Smith ,Fighter1,Catch Weight Bout,KO/TKO,1.0,1.35,3 Rnd (5-5-5),Eduardo Herdy,Punch to Head In Clinch ,http://ufcstats.com/fight-details/ee9e4f8523a484a6,2016-05-14,3.0,Cristiane Justino,Leslie Smith,0.0,0.0,0.0,1985-07-09,172.72,172.72,1982-08-17,167.64,175.26,30.847364818617386,33.74127310061601,-2.893908281998627,5.0800000000000125,-2.539999999999992
UFC 198: Werdum vs Miocic,Mauricio Rua  vs. Corey Anderson ,Fighter1,Light Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Mario Yamasaki,Otto Torriero 28 - 29.Hallison Pontes 29 - 28.Joseph Terrell 28 - 29.,http://ufcstats.com/fight-details/8ec7d82619bfb564,2016-05-14,3.0,Mauricio Rua,Corey Anderson,0.0,1.0,-1.0,1981-11-25,193.04,185.42,1989-09-22,200.66,190.5,34.46680355920602,26.642026009582477,7.824777549623544,-7.6200000000000045,-5.0800000000000125
UFC 198: Werdum vs Miocic,Warlley Alves  vs. Bryan Barberena ,Fighter2,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Leon Roberts,Tony Weeks 28 - 29.Otto Torriero 28 - 29.Hallison Pontes 28 - 29.,http://ufcstats.com/fight-details/93026e3763542c05,2016-05-14,3.0,Warlley Alves,Bryan Barberena,0.0,1.0,-1.0,1991-01-04,182.88,180.34,1989-05-03,182.88,182.88,25.357973990417523,27.030800821355236,-1.6728268309377121,0.0,-2.539999999999992
UFC 198: Werdum vs Miocic,Demian Maia  vs. Matt Brown ,Fighter1,Welterweight,Submission,3.0,4.52,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke ,http://ufcstats.com/fight-details/9231cef371b89a46,2016-05-14,3.0,Demian Maia,Matt Brown,0.0,0.0,0.0,1977-11-06,182.88,185.42,1981-01-10,190.5,182.88,38.51882272416153,35.34017796030116,3.178644763860369,-7.6200000000000045,2.539999999999992
UFC 198: Werdum vs Miocic,Thiago Santos  vs. Nate Marquardt ,Fighter1,Middleweight,KO/TKO,1.0,3.65,3 Rnd (5-5-5),Kevin MacDonald,Punch to Head In Clinch ,http://ufcstats.com/fight-details/e99f92b92e90b228,2016-05-14,3.0,Thiago Santos,Nate Marquardt,0.0,0.0,0.0,1984-01-07,193.04,187.96,1979-04-20,187.96,182.88,32.35044490075291,37.06776180698152,-4.717316906228611,5.079999999999984,5.0800000000000125
UFC 198: Werdum vs Miocic,Francisco Trinaldo  vs. Yancy Medeiros ,Fighter1,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Dan Miragliotta,Glenn Trowbridge 26 - 29.Joseph Terrell 27 - 30.Hallison Pontes 26 - 30.,http://ufcstats.com/fight-details/65d777a16fce2be8,2016-05-14,3.0,Francisco Trinaldo,Yancy Medeiros,1.0,0.0,1.0,1978-08-24,177.8,175.26,1987-09-07,190.5,177.8,37.72210814510609,28.684462696783026,9.037645448323065,-12.699999999999989,-2.5400000000000205
UFC 198: Werdum vs Miocic,John Lineker  vs. Rob Font ,Fighter1,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Kevin MacDonald,Glenn Trowbridge 27 - 30.Otto Torriero 28 - 29.Hallison Pontes 26 - 30.,http://ufcstats.com/fight-details/040f227553de7838,2016-05-14,3.0,John Lineker,Rob Font,0.0,1.0,-1.0,1990-06-12,170.18,160.02,1987-06-25,180.34,172.72,25.921971252566735,28.8870636550308,-2.965092402464066,-10.159999999999997,-12.699999999999989
UFC 198: Werdum vs Miocic,Rogerio Nogueira  vs. Patrick Cummins ,Fighter1,Light Heavyweight,KO/TKO,1.0,4.87,3 Rnd (5-5-5),Leon Roberts,Punches to Head In Clinch ,http://ufcstats.com/fight-details/375c2ecb6fe54cc6,2016-05-14,3.0,Rogerio Nogueira,Patrick Cummins,0.0,0.0,0.0,1976-06-02,190.5,187.96,1980-11-16,193.04,187.96,39.94798083504449,35.49075975359343,4.45722108145106,-2.539999999999992,0.0
UFC 198: Werdum vs Miocic,Sergio Moraes  vs. Luan Chagas ,,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Osiris Maia,Tony Weeks 28 - 29.Alessandro Vieira 29 - 28.Joseph Terrell 28 - 28.,http://ufcstats.com/fight-details/bc6100e6dd239db7,2016-05-14,3.0,Sergio Moraes,Luan Chagas,0.0,0.0,0.0,1982-07-23,182.88,182.88,1993-06-17,190.5,182.88,33.80971937029432,22.90759753593429,10.902121834360027,-7.6200000000000045,0.0
UFC 198: Werdum vs Miocic,Renato Moicano  vs. Zubaira Tukhugov ,Fighter1,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Eduardo Herdy,Glenn Trowbridge 28 - 29.Alessandro Vieira 29 - 28.Joseph Terrell 28 - 29.,http://ufcstats.com/fight-details/958f3b45c132c3b7,2016-05-14,3.0,Renato Moicano,Zubaira Tukhugov,0.0,0.0,0.0,1989-05-21,182.88,180.34,1991-01-15,172.72,172.72,26.981519507186857,25.32785763175907,1.6536618754277868,10.159999999999997,7.6200000000000045
UFC Fight Night: Overeem vs Arlovski,Alistair Overeem  vs. Andrei Arlovski ,Fighter1,Heavyweight,KO/TKO,2.0,1.2,5 Rnd (5-5-5-5-5),Marc Goddard,Punch to Head At Distance ,http://ufcstats.com/fight-details/5838305c25a54ea1,2016-05-08,5.0,Alistair Overeem,Andrei Arlovski,0.0,0.0,0.0,1980-05-17,203.2,193.04,1979-02-04,195.58,190.5,35.97535934291581,37.256673511293634,-1.2813141683778255,7.619999999999976,2.539999999999992
UFC Fight Night: Overeem vs Arlovski,Antonio Silva  vs. Stefan Struve ,Fighter2,Heavyweight,KO/TKO,1.0,0.27,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance ,http://ufcstats.com/fight-details/d480d01418ae0143,2016-05-08,3.0,Antonio Silva,Stefan Struve,0.0,0.0,0.0,1979-09-14,208.28,193.04,1988-02-18,213.36,210.82,36.648870636550306,28.21902806297057,8.429842573579737,-5.0800000000000125,-17.78
UFC Fight Night: Overeem vs Arlovski,Albert Tumenov  vs. Gunnar Nelson ,Fighter2,Welterweight,Submission,2.0,3.25,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke ,http://ufcstats.com/fight-details/03b9922d777e430c,2016-05-08,3.0,Albert Tumenov,Gunnar Nelson,1.0,0.0,1.0,1991-12-26,185.42,180.34,1988-07-28,182.88,180.34,24.366872005475702,27.7782340862423,-3.4113620807665974,2.539999999999992,0.0
UFC Fight Night: Overeem vs Arlovski,Nikita Krylov  vs. Francimar Barroso ,Fighter1,Light Heavyweight,Submission,2.0,3.18,3 Rnd (5-5-5),Lukasz Bosacki,Rear Naked Choke ,http://ufcstats.com/fight-details/61f80a1732d37288,2016-05-08,3.0,Nikita Krylov,Francimar Barroso,0.0,1.0,-1.0,1992-03-07,195.58,190.5,1980-02-28,190.5,185.42,24.16974674880219,36.19164955509925,-12.021902806297057,5.0800000000000125,5.0800000000000125
UFC Fight Night: Overeem vs Arlovski,Rustam Khabilov  vs. Chris Wade ,Fighter1,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Leon Roberts,27 - 30.28 - 29.28 - 29.,http://ufcstats.com/fight-details/97e895b7c2cb9db4,2016-05-08,3.0,Rustam Khabilov,Chris Wade,1.0,1.0,0.0,1986-11-04,185.42,172.72,1987-09-30,177.8,177.8,29.508555783709788,28.605065023956193,0.9034907597535948,7.619999999999976,-5.0800000000000125
UFC Fight Night: Overeem vs Arlovski,Magnus Cedenblad  vs. Garreth McLellan ,Fighter1,Middleweight,KO/TKO,2.0,0.78,3 Rnd (5-5-5),Lukasz Bosacki,Kick to Head At Distance ,http://ufcstats.com/fight-details/6d47170d069df8bb,2016-05-08,3.0,Magnus Cedenblad,Garreth McLellan,0.0,0.0,0.0,1982-04-10,200.66,195.58,1982-09-01,182.88,185.42,34.078028747433265,33.68377823408624,0.3942505133470249,17.78,10.160000000000025
UFC Fight Night: Overeem vs Arlovski,Jon Tuck  vs. Josh Emmett ,Fighter2,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Rich Mitchell,Ben Cartlidge 28 - 29.Andreas Gruner 29 - 28.Maciej Motylewski 28 - 29.,http://ufcstats.com/fight-details/7786b5fafee61c36,2016-05-08,3.0,Jon Tuck,Josh Emmett,0.0,0.0,0.0,1984-08-28,185.42,180.34,1985-03-04,177.8,167.64,31.693360711841205,31.17864476386037,0.5147159479808359,7.619999999999976,12.700000000000017
UFC Fight Night: Overeem vs Arlovski,Yan Cabral  vs. Reza Madadi ,Fighter2,Lightweight,KO/TKO,3.0,1.93,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance ,http://ufcstats.com/fight-details/711fcf95370fa90b,2016-05-08,3.0,Yan Cabral,Reza Madadi,0.0,0.0,0.0,1983-05-13,185.42,180.34,1978-06-20,185.42,180.34,32.988364134154686,37.883641341546884,-4.895277207392198,0.0,0.0
