EVENT,BOUT,FIGHTER1,FIGHTER2,AGE.DIFF
UFC Fight Night: McGregor vs Siver,Uriah Hall vs. Ron Stallings,Uriah Hall,Ron Stallings,-1.515068493150693
UFC Fight Night: McGregor vs Siver,Gleison Tibau vs. Norman Parke,Gleison Tibau,Norman Parke,3.2109589041095887
UFC Fight Night: McGregor vs Siver,Cathal Pendred vs. Sean Spencer,Cathal Pendred,Sean Spencer,-0.18904109589040985
UFC Fight Night: McGregor vs Siver,Lorenz Larkin vs. John Howard,Lorenz Larkin,John Howard,-3.512328767123286
UFC Fight Night: McGregor vs Siver,Chris Wade vs. Zhang Lipeng,Chris Wade,Zhang Lipeng,2.4438356164383563
UFC Fight Night: McGregor vs Siver,Paddy Holohan vs. Shane Howell,Paddy Holohan,Shane Howell,-4.4328767123287705
UFC Fight Night: McGregor vs Siver,Johnny Case vs. Frankie Perez,Johnny Case,Frankie Perez,-0.13150684931505907
UFC Fight Night: McGregor vs Siver,Charles Rosa vs. Sean Soriano,Charles Rosa,Sean Soriano,3.1205479452054803
UFC Fight Night: McGregor vs Siver,Sean O'Connell vs. Matt Van Buren,Sean O'Connell,Matt Van Buren,2.7780821917808254
UFC Fight Night: McGregor vs Siver,Joby Sanchez vs. Tateki Matsuda,Joby Sanchez,Tateki Matsuda,-5.323287671232876
UFC 182: Jones vs Cormier,Jon Jones vs. Daniel Cormier,Jon Jones,Daniel Cormier,-8.336986301369862
UFC 182: Jones vs Cormier,Donald Cerrone vs. Myles Jury,Donald Cerrone,Myles Jury,5.5972602739726085
UFC 182: Jones vs Cormier,Brad Tavares vs. Nate Marquardt,Brad Tavares,Nate Marquardt,-8.676712328767124
UFC 182: Jones vs Cormier,Kyoji Horiguchi vs. Louis Gaudinot,Kyoji Horiguchi,Louis Gaudinot,-6.126027397260273
UFC 182: Jones vs Cormier,Hector Lombard vs. Joshua Burkman,Hector Lombard,Joshua Burkman,2.186301369863017
UFC 182: Jones vs Cormier,Paul Felder vs. Danny Castillo,Paul Felder,Danny Castillo,-4.671232876712324
UFC 182: Jones vs Cormier,Cody Garbrandt vs. Marcus Brimage,Cody Garbrandt,Marcus Brimage,-6.2547945205479465
UFC 182: Jones vs Cormier,Shawn Jordan vs. Jared Cannonier,Shawn Jordan,Jared Cannonier,-0.6000000000000085
UFC 182: Jones vs Cormier,Evan Dunham vs. Rodrigo Damm,Evan Dunham,Rodrigo Damm,-1.8739726027397268
UFC 182: Jones vs Cormier,Omari Akhmedov vs. Mats Nilsson,Omari Akhmedov,Mats Nilsson,-3.854794520547941
UFC 182: Jones vs Cormier,Marion Reneau vs. Alexis Dufresne,Marion Reneau,Alexis Dufresne,13.205479452054803
UFC Fight Night: Machida vs Dollaway,Lyoto Machida vs. CB Dollaway,Lyoto Machida,CB Dollaway,5.199999999999996
UFC Fight Night: Machida vs Dollaway,Renan Barao vs. Mitch Gagnon,Renan Barao,Mitch Gagnon,-2.3095890410958972
UFC Fight Night: Machida vs Dollaway,Patrick Cummins vs. Antonio Carlos Junior,Patrick Cummins,Antonio Carlos Junior,9.334246575342469
UFC Fight Night: Machida vs Dollaway,Rashid Magomedov vs. Elias Silverio,Rashid Magomedov,Elias Silverio,1.813698630136983
UFC Fight Night: Machida vs Dollaway,Erick Silva vs. Mike Rhodes,Erick Silva,Mike Rhodes,5.457534246575342
UFC Fight Night: Machida vs Dollaway,Daniel Sarafian vs. Antonio Dos Santos,Daniel Sarafian,Antonio Dos Santos,5.9205479452054774
UFC Fight Night: Machida vs Dollaway,Marcos Rogerio de Lima vs. Igor Pokrajac,Marcos Rogerio de Lima,Igor Pokrajac,-6.482191780821921
UFC Fight Night: Machida vs Dollaway,Renato Moicano vs. Tom Niinimaki,Renato Moicano,Tom Niinimaki,-6.827397260273976
UFC Fight Night: Machida vs Dollaway,Hacran Dias vs. Darren Elkins,Hacran Dias,Darren Elkins,-0.0849315068493155
UFC Fight Night: Machida vs Dollaway,Leandro Issa vs. Yuta Sasaki,Leandro Issa,Yuta Sasaki,6.054794520547944
UFC Fight Night: Machida vs Dollaway,Tim Means vs. Marcio Alexandre Junior,Tim Means,Marcio Alexandre Junior,5.208219178082189
UFC Fight Night: Machida vs Dollaway,Vitor Miranda vs. Jake Collier,Vitor Miranda,Jake Collier,9.635616438356173
UFC on FOX: Dos Santos vs Miocic,Junior Dos Santos vs. Stipe Miocic,Junior Dos Santos,Stipe Miocic,-1.4493150684931493
UFC on FOX: Dos Santos vs Miocic,Rafael Dos Anjos vs. Nate Diaz,Rafael Dos Anjos,Nate Diaz,0.47123287671232816
UFC on FOX: Dos Santos vs Miocic,Alistair Overeem vs. Stefan Struve,Alistair Overeem,Stefan Struve,7.761643835616432
UFC on FOX: Dos Santos vs Miocic,Matt Mitrione vs. Gabriel Gonzaga,Matt Mitrione,Gabriel Gonzaga,0.8410958904109549
UFC on FOX: Dos Santos vs Miocic,Joanna Jedrzejczyk vs. Claudia Gadelha,Joanna Jedrzejczyk,Claudia Gadelha,1.3068493150684901
UFC on FOX: Dos Santos vs Miocic,John Moraga vs. Willie Gates,John Moraga,Willie Gates,2.841095890410962
UFC on FOX: Dos Santos vs Miocic,Ben Saunders vs. Joe Riggs,Ben Saunders,Joe Riggs,-0.5534246575342436
UFC on FOX: Dos Santos vs Miocic,Drew Dober vs. Jamie Varner,Drew Dober,Jamie Varner,-4.021917808219179
UFC on FOX: Dos Santos vs Miocic,Bryan Barberena vs. Joe Ellenberger,Bryan Barberena,Joe Ellenberger,-4.101369863013701
UFC on FOX: Dos Santos vs Miocic,David Michaud vs. Garett Whiteley,David Michaud,Garett Whiteley,-7.915068493150692
UFC on FOX: Dos Santos vs Miocic,Henry Cejudo vs. Dustin Kimura,Henry Cejudo,Dustin Kimura,2.2794520547945183
UFC on FOX: Dos Santos vs Miocic,Ian Entwistle vs. Anthony Birchak,Ian Entwistle,Anthony Birchak,-0.512328767123293
The Ultimate Fighter: A Champion Will Be Crowned Finale,Carla Esparza vs. Rose Namajunas,Carla Esparza,Rose Namajunas,4.723287671232882
The Ultimate Fighter: A Champion Will Be Crowned Finale,Charles Oliveira vs. Jeremy Stephens,Charles Oliveira,Jeremy Stephens,-3.3999999999999986
The Ultimate Fighter: A Champion Will Be Crowned Finale,KJ Noons vs. Daron Cruickshank,KJ Noons,Daron Cruickshank,2.512328767123286
The Ultimate Fighter: A Champion Will Be Crowned Finale,Yancy Medeiros vs. Joe Proctor,Yancy Medeiros,Joe Proctor,-2.0767123287671225
The Ultimate Fighter: A Champion Will Be Crowned Finale,Jessica Penne vs. Randa Markos,Jessica Penne,Randa Markos,2.528767123287672
The Ultimate Fighter: A Champion Will Be Crowned Finale,Felice Herrig vs. Lisa Ellis,Felice Herrig,Lisa Ellis,-1.843835616438362
The Ultimate Fighter: A Champion Will Be Crowned Finale,Heather Clark vs. Bec Rawlings,Heather Clark,Bec Rawlings,8.402739726027391
The Ultimate Fighter: A Champion Will Be Crowned Finale,Joanne Wood vs. Seo Hee Ham,Joanne Wood,Seo Hee Ham,1.2054794520547887
The Ultimate Fighter: A Champion Will Be Crowned Finale,Tecia Pennington vs. Angela Magana,Tecia Pennington,Angela Magana,-6.043835616438365
The Ultimate Fighter: A Champion Will Be Crowned Finale,Aisling Daly vs. Alex Chambers,Aisling Daly,Alex Chambers,-9.169863013698631
The Ultimate Fighter: A Champion Will Be Crowned Finale,Angela Hill vs. Emily Kagan,Angela Hill,Emily Kagan,-3.501369863013693
UFC 181: Hendricks vs Lawler II,Robbie Lawler vs. Johny Hendricks,Robbie Lawler,Johny Hendricks,1.482191780821914
